NVC08,Mount Stuart Hospital,,,,,," 	3,787 "," 	3,787 "," 	1,481 "," 	2,306 ",-,-," 	3,787 ",-,-, 	82 , 	51 , 	3 , 	2 , 	57 ,-,-,-,-,-,-,-, 	12 , 	17 , 	129 , 	154 , 	171 , 	187 , 	265 , 	329 , 	361 , 	338 , 	341 , 	492 , 	431 , 	284 , 	196 , 	61 , 	14 ," 	3,127 "," 	1,659 ",-,-,-
NVC09,New Hall Hospital,,,,,," 	5,235 "," 	5,235 "," 	2,394 "," 	2,840 ", 	1 ,-," 	5,235 ",-,-, 	179 , 	49 , 	3 , 	2 , 	57 ,-,-,-,-,-,-,-,*,*, 	108 , 	154 , 	208 , 	274 , 	404 , 	483 , 	510 , 	523 , 	530 , 	666 , 	600 , 	418 , 	221 , 	91 , 	18 ," 	3,590 "," 	4,661 ",-,-,-
NHM04,Newmarket Community Hospital,,,,,, 	249 , 	249 , 	77 , 	172 ,-,-, 	8 ,-, 	241 ,,, 	24 , 	19 , 	81 ,-,-,-,-,-,-,-,-,-,-,-,*,*,*,*,*,*, 	6 , 	11 , 	28 , 	41 , 	35 , 	47 , 	66 ,-," 	5,859 ",-,-,*
RM1,Norfolk And Norwich University Hospitals NHS Foundation Trust,,,,,," 	230,402 "," 	179,254 "," 	107,082 "," 	123,319 ", 	1 ," 	56,051 "," 	71,316 "," 	32,936 "," 	18,951 ", 	56 , 	33 , 	4 , 	1 , 	58 ," 	9,275 "," 	4,453 "," 	2,698 "," 	2,510 ", 	778 , 	569 , 	684 , 	896 ," 	1,066 "," 	6,997 "," 	9,126 "," 	9,060 "," 	7,125 "," 	6,933 "," 	9,260 "," 	11,333 "," 	16,239 "," 	16,343 "," 	22,030 "," 	23,804 "," 	21,345 "," 	20,509 "," 	16,298 "," 	10,670 "," 	90,151 "," 	369,819 "," 	14,020 "," 	2,404 "," 	6,994 "
RMY-X,Norfolk And Suffolk NHS Foundation Trust,,,,,," 	3,891 "," 	2,938 "," 	1,929 "," 	1,962 ",-," 	2,144 ", 	540 , 	141 , 	113 ,,, 	57 , 	19 , 	45 ,-,-,-, 	20 , 	16 , 	17 , 	28 , 	67 , 	47 , 	385 , 	401 , 	405 , 	352 , 	331 , 	323 , 	328 , 	277 , 	199 , 	187 , 	167 , 	142 , 	104 , 	70 , 	25 ,-," 	158,990 ", 	30 ,*,*
RY3,Norfolk Community Health And Care NHS Trust,,,,,," 	5,147 "," 	4,234 "," 	2,169 "," 	2,978 ",-, 	206 ,-," 	1,291 "," 	2,737 ",,, 	19 , 	12 , 	70 ,-,-, 	76 , 	166 , 	89 , 	31 , 	88 , 	36 , 	44 , 	139 , 	43 , 	29 , 	100 , 	31 , 	55 , 	90 , 	103 , 	165 , 	283 , 	389 , 	540 , 	826 ," 	1,026 ", 	791 ,-," 	81,144 ", 	10 , 	11 , 	12 
RVJ-X,North Bristol NHS Trust,,,,,," 	155,242 "," 	131,875 "," 	67,066 "," 	88,147 ", 	29 ," 	45,312 "," 	58,987 "," 	5,095 "," 	22,481 ", 	54 , 	25 , 	5 , 	1 , 	55 ," 	6,761 ",*,*, 	11 , 	33 , 	443 , 	626 , 	854 , 	955 ," 	6,709 "," 	10,084 "," 	10,628 "," 	8,649 "," 	6,863 "," 	7,840 "," 	9,286 "," 	10,358 "," 	9,749 "," 	12,291 "," 	13,187 "," 	11,879 "," 	11,330 "," 	9,003 "," 	6,154 "," 	50,700 "," 	365,134 "," 	16,148 "," 	1,725 "," 	9,263 "
RNL,North Cumbria University Hospitals NHS Trust,,,,,," 	89,193 "," 	79,079 "," 	41,218 "," 	47,974 ", 	1 ," 	33,225 "," 	27,204 "," 	12,012 "," 	6,638 ", 	64 , 	52 , 	4 , 	1 , 	56 ," 	4,870 "," 	2,308 "," 	1,119 "," 	1,047 ", 	239 , 	264 , 	293 , 	424 , 	389 ," 	2,758 "," 	3,362 "," 	3,320 "," 	2,759 "," 	2,682 "," 	3,915 "," 	5,083 "," 	5,749 "," 	6,460 "," 	8,404 "," 	8,522 "," 	8,741 "," 	7,617 "," 	5,478 "," 	3,264 "," 	32,615 "," 	194,132 "," 	9,290 "," 	1,330 "," 	1,161 "
ACG09,North Derbyshire Community Ophthalmology Service At Barlborough Treatment Centre,,,,,, 	224 , 	224 , 	100 , 	124 ,-,-,-,-, 	224 ,,,,, 	76 ,-,-,-,-,-,-,-,-,-,-,-,*,*,*,*,*,*, 	14 , 	27 , 	39 , 	51 , 	66 , 	15 , 	6 ,-,-,-,-,-
NVC11,North Downs Hospital,,,,,," 	2,594 "," 	2,594 "," 	1,055 "," 	1,539 ",-,-," 	2,594 ",-,-, 	72 , 	26 , 	2 , 	3 , 	57 ,-,-,-,-,-,-,-,-, 	13 , 	73 , 	80 , 	103 , 	125 , 	183 , 	269 , 	270 , 	253 , 	245 , 	319 , 	236 , 	196 , 	124 , 	73 , 	18 ," 	2,167 "," 	1,030 ",-,-,-
RAT,North East London NHS Foundation Trust,,,,,," 	3,293 "," 	2,787 "," 	1,563 "," 	1,730 ",-," 	1,058 ", 	250 , 	655 , 	824 ,,, 	45 , 	23 , 	55 ,-,-,*,*, 	13 , 	19 , 	29 , 	50 , 	25 , 	255 , 	254 , 	252 , 	230 , 	213 , 	193 , 	161 , 	118 , 	111 , 	116 , 	150 , 	237 , 	271 , 	302 , 	256 ,-," 	112,763 ", 	35 , 	13 ,*
NTP15,North East London Treatment Centre Care Uk,,,,,," 	8,807 "," 	8,266 "," 	4,100 "," 	4,702 ", 	5 ,-," 	8,266 ",-,-, 	43 , 	39 , 	2 , 	2 , 	54 ,-,-,-,-,-,-,-, 	15 , 	39 , 	320 , 	526 , 	596 , 	675 , 	681 , 	754 , 	881 , 	852 , 	768 , 	768 , 	684 , 	588 , 	402 , 	203 , 	38 ," 	8,146 "," 	1,422 ",-, 	12 ,-
RRD,North Essex Partnership University NHS Foundation Trust,,,,,," 	2,238 "," 	1,697 "," 	1,080 "," 	1,158 ",-," 	1,273 ", 	55 , 	292 , 	77 ,,, 	63 , 	26 , 	48 ,-,-,-, 	9 , 	34 , 	27 , 	36 , 	45 , 	35 , 	167 , 	192 , 	204 , 	175 , 	199 , 	168 , 	121 , 	108 , 	92 , 	111 , 	142 , 	122 , 	137 , 	81 , 	32 ,-," 	113,305 ", 	15 ,-,-
RAP,North Middlesex University Hospital NHS Trust,,,,,," 	93,298 "," 	76,836 "," 	41,693 "," 	51,605 ",-," 	31,694 "," 	25,002 "," 	8,213 "," 	11,927 ", 	47 , 	35 , 	4 , 	1 , 	47 ," 	11,035 "," 	3,615 "," 	2,176 "," 	1,657 ", 	289 , 	260 , 	311 , 	380 , 	436 ," 	2,970 "," 	4,675 "," 	4,649 "," 	4,168 "," 	3,844 "," 	4,398 "," 	5,239 "," 	5,063 "," 	4,871 "," 	5,576 "," 	6,023 "," 	6,762 "," 	6,012 "," 	4,975 "," 	2,986 "," 	31,352 "," 	192,202 "," 	10,023 ", 	109 ," 	1,469 "
RLY,North Staffordshire Combined Healthcare NHS Trust,,,,,," 	2,148 "," 	1,983 "," 	1,216 ", 	932 ,-, 	869 ,*," 	1,112 ",*,,, 	34 , 	9 , 	40 ,-,-, 	51 , 	199 , 	33 , 	70 , 	84 , 	41 , 	19 , 	105 , 	176 , 	183 , 	178 , 	170 , 	182 , 	133 , 	118 , 	71 , 	63 , 	66 , 	64 , 	67 , 	43 , 	25 ,-," 	65,348 ", 	20 , 	8 ,-
RVW,North Tees And Hartlepool NHS Foundation Trust,,,,,," 	116,291 "," 	93,142 "," 	50,966 "," 	65,323 ", 	2 ," 	43,597 "," 	16,130 "," 	24,849 "," 	8,566 ", 	69 , 	41 , 	4 , 	1 , 	55 ," 	5,631 "," 	2,952 "," 	1,457 "," 	1,248 ", 	274 , 	312 , 	406 , 	593 , 	636 ," 	3,964 "," 	4,854 "," 	4,715 "," 	4,455 "," 	3,997 "," 	5,724 "," 	7,242 "," 	7,658 "," 	8,431 "," 	9,846 "," 	9,916 "," 	10,211 "," 	9,375 "," 	7,298 "," 	3,782 "," 	33,933 "," 	216,060 "," 	15,485 "," 	2,926 "," 	2,300 "
RGN,North West Anglia NHS Foundation Trust,,,,,," 	109,388 "," 	88,311 "," 	49,358 "," 	60,030 ",-," 	34,949 "," 	33,000 "," 	9,887 "," 	10,475 ", 	46 , 	34 , 	4 , 	2 , 	53 ," 	9,264 "," 	2,950 "," 	1,953 "," 	1,552 ", 	410 , 	399 , 	437 , 	468 , 	503 ," 	3,224 "," 	4,814 "," 	4,667 "," 	4,142 "," 	3,832 "," 	4,509 "," 	5,261 "," 	5,864 "," 	6,796 "," 	8,550 "," 	9,131 "," 	8,859 "," 	8,890 "," 	7,465 "," 	5,088 "," 	36,516 "," 	214,572 "," 	8,646 ", 	932 ," 	1,814 "
RTV,North West Boroughs Healthcare NHS Foundation Trust,,,,,," 	2,861 "," 	2,502 "," 	1,561 "," 	1,300 ",-," 	2,386 ",*, 	71 ,*,,, 	46 , 	19 , 	45 ,-,-,-, 	7 , 	7 , 	17 , 	25 , 	32 , 	52 , 	321 , 	304 , 	329 , 	233 , 	284 , 	255 , 	222 , 	108 , 	112 , 	122 , 	117 , 	122 , 	90 , 	70 , 	26 ,-," 	121,446 ", 	34 ,*,*
RNS,Northampton General Hospital NHS Trust,,,,,," 	125,522 "," 	112,782 "," 	51,860 "," 	73,657 ", 	5 ," 	45,015 "," 	31,953 "," 	15,674 "," 	20,140 ", 	52 , 	37 , 	4 , 	1 , 	50 ," 	8,083 "," 	3,194 "," 	2,157 "," 	1,613 ", 	399 , 	448 , 	537 , 	727 , 	787 ," 	5,856 "," 	8,103 "," 	7,790 "," 	6,631 "," 	5,351 "," 	6,207 "," 	6,553 "," 	7,060 "," 	7,491 "," 	9,955 "," 	9,969 "," 	8,924 "," 	7,371 "," 	5,821 "," 	4,034 "," 	42,015 "," 	266,548 "," 	18,026 "," 	1,023 "," 	10,565 "
RP1,Northamptonshire Healthcare NHS Foundation Trust,,,,,," 	2,033 "," 	2,033 ", 	638 , 	676 , 	719 ,-," 	2,033 ",-,-,,,,, 	72 ,*,*,*,*,*,*, 	14 , 	6 , 	10 , 	42 , 	46 ,*,*,*, 	44 , 	49 , 	58 , 	49 , 	141 , 	254 , 	246 , 	290 , 	373 , 	267 ,-," 	265,414 ",-,-,-
RBZ,Northern Devon Healthcare NHS Trust,,,,,," 	60,160 "," 	49,914 "," 	26,436 "," 	33,722 ", 	2 ," 	16,553 "," 	11,751 "," 	13,503 "," 	8,107 ", 	61 , 	47 , 	4 , 	1 , 	57 ," 	2,735 "," 	1,122 "," 	1,010 ", 	604 , 	162 , 	166 , 	163 , 	290 , 	328 ," 	2,074 "," 	2,899 "," 	2,647 "," 	1,893 "," 	1,632 "," 	2,190 "," 	2,924 "," 	3,000 "," 	3,894 "," 	5,416 "," 	6,110 "," 	5,971 "," 	5,305 "," 	4,575 "," 	2,871 "," 	21,810 "," 	127,723 "," 	3,911 "," 	1,061 "," 	3,883 "
RJL-X,Northern Lincolnshire And Goole NHS Foundation Trust,,,,,," 	117,922 "," 	108,401 "," 	53,275 "," 	64,647 ",-," 	36,556 "," 	37,754 "," 	22,740 "," 	11,351 ", 	56 , 	35 , 	5 , 	2 , 	56 ," 	5,715 "," 	1,745 "," 	1,463 "," 	1,083 ", 	234 , 	339 , 	436 , 	567 , 	642 ," 	4,405 "," 	5,389 "," 	4,759 "," 	3,799 "," 	3,838 "," 	5,425 "," 	6,862 "," 	7,299 "," 	8,204 "," 	10,808 "," 	11,881 "," 	11,362 "," 	9,923 "," 	7,461 "," 	4,069 "," 	53,001 "," 	257,973 "," 	6,097 "," 	2,012 "," 	2,416 "
RX4,"Northumberland, Tyne And Wear NHS Foundation Trust",,,,,," 	3,991 "," 	2,544 "," 	2,275 "," 	1,716 ",-," 	2,097 ",*, 	365 ,*,,, 	135 , 	30 , 	47 ,-,-,*,*, 	23 , 	23 , 	33 , 	42 , 	41 , 	305 , 	395 , 	416 , 	343 , 	338 , 	358 , 	351 , 	282 , 	200 , 	196 , 	174 , 	141 , 	171 , 	104 , 	26 ,-," 	249,599 ", 	22 ,-,-
RTF,Northumbria Healthcare NHS Foundation Trust,,,,,," 	147,338 "," 	116,414 "," 	64,911 "," 	82,424 ", 	3 ," 	52,019 "," 	37,584 "," 	19,070 "," 	7,741 ", 	39 , 	27 , 	5 , 	1 , 	60 ," 	5,292 "," 	2,419 "," 	1,307 "," 	1,019 ", 	300 , 	284 , 	388 , 	502 , 	535 ," 	3,172 "," 	4,344 "," 	4,728 "," 	4,605 "," 	4,896 "," 	6,982 "," 	8,238 "," 	11,317 "," 	11,439 "," 	14,589 "," 	14,766 "," 	13,854 "," 	13,795 "," 	10,934 "," 	7,460 "," 	49,536 "," 	329,468 "," 	20,270 ", 	629 , 	854 
RX1,Nottingham University Hospitals NHS Trust,,,,,," 	265,670 "," 	214,041 "," 	119,432 "," 	146,224 ", 	14 ," 	74,654 "," 	84,473 "," 	22,701 "," 	32,213 ", 	36 , 	16 , 	5 , 	1 , 	47 ," 	13,814 "," 	5,729 "," 	3,759 "," 	3,702 "," 	1,044 ", 	969 ," 	1,186 "," 	1,229 "," 	1,738 "," 	9,575 "," 	11,726 "," 	11,407 "," 	9,281 "," 	8,421 "," 	10,188 "," 	11,599 "," 	12,196 "," 	12,000 "," 	13,825 "," 	13,082 "," 	11,440 "," 	9,442 "," 	6,659 "," 	4,328 "," 	84,013 "," 	596,044 "," 	16,779 "," 	5,024 "," 	11,842 "
RHA,Nottinghamshire Healthcare NHS Foundation Trust,,,,,," 	4,450 "," 	4,114 "," 	2,297 "," 	2,152 ", 	1 ," 	1,293 ", 	996 ," 	1,380 ", 	445 , 	37 , 	18 , 	72 , 	24 , 	54 ,-,-,-, 	11 , 	10 , 	19 , 	25 , 	31 , 	23 , 	244 , 	315 , 	418 , 	421 , 	318 , 	306 , 	277 , 	231 , 	191 , 	239 , 	260 , 	281 , 	318 , 	306 , 	182 ,-," 	238,995 ", 	6 , 	25 ,*
NT202,"Nuffield Health, Bournemouth Hospital",,,,,, 	772 , 	772 , 	372 , 	400 ,-,-, 	772 ,-,-, 	112 , 	51 , 	3 , 	3 , 	63 ,-,-,-,-,-,-,-,-,*,*, 	15 , 	16 , 	30 , 	50 , 	50 , 	55 , 	46 , 	83 , 	102 , 	97 , 	107 , 	68 , 	28 , 	15 , 	645 , 	402 ,-,-,-
NT204,"Nuffield Health, Brentwood Hospital",,,,,," 	1,799 "," 	1,799 ", 	602 ," 	1,197 ",-,-," 	1,799 ",-,-, 	107 , 	91 , 	2 , 	2 , 	58 ,-,*,*, 	12 ,*,*,*, 	9 , 	6 , 	49 , 	59 , 	59 , 	105 , 	108 , 	148 , 	165 , 	149 , 	137 , 	184 , 	174 , 	163 , 	141 , 	85 , 	22 ," 	1,257 "," 	1,238 ",-,-,-
NT205,"Nuffield Health, Brighton Hospital",,,,,, 	907 , 	907 , 	446 , 	461 ,-,-, 	907 ,-,-, 	147 , 	97 , 	4 , 	1 , 	50 ,-,-,-,-,-,-,*,*,*, 	33 , 	45 , 	42 , 	40 , 	59 , 	70 , 	77 , 	64 , 	46 , 	42 , 	36 , 	28 , 	12 , 	7 ,-, 	537 ," 	1,330 ",-,-,-
NT206,"Nuffield Health, Bristol Hospital (Chesterfield)",,,,,," 	1,463 "," 	1,463 ", 	649 , 	814 ,-,-," 	1,463 ",-,-, 	81 , 	56 , 	2 , 	2 , 	61 ,-,-,-,-,-,-,-,*,*, 	24 , 	39 , 	59 , 	84 , 	79 , 	100 , 	135 , 	120 , 	112 , 	169 , 	175 , 	137 , 	136 , 	69 , 	18 ," 	1,317 ", 	315 ,-,-,-
NT209,"Nuffield Health, Cambridge Hospital",,,,,, 	495 , 	495 , 	234 , 	261 ,-,-, 	495 ,-,-, 	88 , 	61 , 	3 , 	3 , 	56 ,-,-,-,-,*,*,*,*,*,*,*, 	23 , 	29 , 	35 , 	34 , 	50 , 	50 , 	41 , 	63 , 	57 , 	41 , 	17 , 	6 ,*, 	296 , 	570 ,-,-,-
NT211,"Nuffield Health, Cheltenham Hospital",,,,,, 	91 , 	91 , 	33 , 	58 ,-,-, 	91 ,-,-, 	71 , 	38 , 	3 , 	3 , 	60 ,*,*,*,*,*,*,*,*,*,*,*,*,*,*, 	8 , 	11 , 	6 , 	7 , 	19 , 	17 , 	10 ,-,-,-, 	42 , 	161 ,-,-,-
NT212,"Nuffield Health, Chichester Hospital",,,,,," 	1,685 "," 	1,685 ", 	769 , 	916 ,-,-," 	1,685 ",-,-, 	118 , 	77 , 	3 , 	3 , 	61 ,-,-,-,-,-,-,-,*,*, 	25 , 	27 , 	56 , 	65 , 	95 , 	126 , 	153 , 	155 , 	166 , 	211 , 	244 , 	181 , 	109 , 	53 , 	8 ," 	1,181 "," 	1,421 ",-,-,-
NT213,"Nuffield Health, Derby Hospital",,,,,," 	1,442 "," 	1,442 ", 	722 , 	720 ,-,-," 	1,442 ",-,-, 	93 , 	84 , 	3 , 	3 , 	59 ,-,-,-,-,-,-,-,*,*, 	30 , 	37 , 	60 , 	45 , 	71 , 	116 , 	147 , 	129 , 	166 , 	206 , 	186 , 	151 , 	71 , 	19 ,-, 	634 ," 	2,116 ",-,-,-
NT215,"Nuffield Health, Exeter Hospital",,,,,, 	817 , 	817 , 	417 , 	400 ,-,-, 	817 ,-,-, 	127 , 	109 , 	2 , 	3 , 	62 ,-,-,-,-,*,*,*,*,*,*,*, 	24 , 	19 , 	33 , 	40 , 	62 , 	80 , 	101 , 	132 , 	142 , 	99 , 	42 , 	13 ,*, 	370 ," 	1,075 ",-,-,-
NT218,"Nuffield Health, Haywards Heath Hospital",,,,,, 	413 , 	413 , 	235 , 	178 ,-,-, 	413 ,-,-, 	96 , 	64 , 	2 , 	1 , 	55 ,-,-,-,-,-,-,-,-,-, 	15 , 	14 , 	19 , 	32 , 	30 , 	43 , 	45 , 	44 , 	32 , 	55 , 	48 , 	24 ,*,*,-, 	172 , 	450 ,-,-,-
NT219,"Nuffield Health, Hereford Hospital",,,,,, 	737 , 	737 , 	340 , 	397 ,-,-, 	737 ,-,-, 	136 , 	81 , 	3 , 	3 , 	61 ,*,*,*,*,-,-,-,*,*, 	12 , 	16 , 	24 , 	24 , 	27 , 	55 , 	54 , 	79 , 	81 , 	126 , 	103 , 	76 , 	47 , 	6 ,*, 	377 ," 	1,143 ",-,-,-
NT222,"Nuffield Health, Ipswich Hospital",,,,,, 	22 , 	22 , 	7 , 	15 ,-,-, 	22 ,-,-, 	214 , 	94 , 	5 , 	4 , 	66 ,-,-,-,-,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,-, 	14 , 	37 ,-,-,-
NT225,"Nuffield Health, Leeds Hospital",,,,,," 	4,394 "," 	4,394 "," 	1,951 "," 	2,443 ",-,-," 	4,394 ",-,-, 	123 , 	79 , 	2 , 	2 , 	51 ,-,-,-,-,-,-,-,*,*, 	285 , 	307 , 	297 , 	332 , 	338 , 	425 , 	447 , 	458 , 	377 , 	397 , 	331 , 	176 , 	124 , 	37 ,*," 	3,316 "," 	2,042 ",-,-,-
NT226,"Nuffield Health, Leicester Hospital",,,,,," 	2,512 "," 	2,512 "," 	1,256 "," 	1,256 ",-,-," 	2,512 ",-,-, 	103 , 	83 , 	2 , 	3 , 	57 ,-,-,-,-,-,*,*, 	27 , 	14 , 	99 , 	107 , 	121 , 	134 , 	140 , 	175 , 	217 , 	184 , 	286 , 	254 , 	245 , 	230 , 	175 , 	82 , 	16 ," 	1,879 "," 	1,471 ",-,-,-
NT229,"Nuffield Health, Newcastle Upon Tyne Hospital",,,,,, 	493 , 	493 , 	326 , 	167 ,-,-, 	493 ,-,-, 	102 , 	57 , 	2 , 	2 , 	50 ,-,-,-,-,-,-,-,-,*,*, 	30 , 	53 , 	46 , 	52 , 	51 , 	42 , 	53 , 	38 , 	43 , 	33 ,*,*,*,*, 	295 , 	386 ,-,-,-
NT230,"Nuffield Health, North Staffordshire Hospital",,,,,," 	2,762 "," 	2,762 "," 	1,294 "," 	1,468 ",-,-," 	2,762 ",-,-, 	127 , 	82 , 	3 , 	3 , 	57 ,-,-,-,-,-,-,-,*,*, 	49 , 	77 , 	94 , 	125 , 	201 , 	252 , 	357 , 	323 , 	328 , 	356 , 	256 , 	210 , 	92 , 	23 , 	7 ," 	1,888 "," 	2,278 ",-,-,-
NT233,"Nuffield Health, Plymouth Hospital",,,,,," 	2,713 "," 	2,713 "," 	1,495 "," 	1,218 ",-,-," 	2,713 ",-,-, 	114 , 	80 , 	2 , 	1 , 	52 ,-,-,-,-,-,-,-,*,*, 	114 , 	173 , 	184 , 	203 , 	212 , 	243 , 	274 , 	276 , 	232 , 	267 , 	268 , 	141 , 	76 , 	20 ,*," 	1,955 "," 	1,669 ",-,-,-
NT235,"Nuffield Health, Shrewsbury Hospital",,,,,," 	1,253 "," 	1,253 ", 	494 , 	759 ,-,-," 	1,253 ",-,-, 	108 , 	73 , 	3 , 	3 , 	70 ,-,-,-,-,-,-,-,-,*,*, 	11 , 	12 , 	17 , 	16 , 	32 , 	57 , 	78 , 	115 , 	168 , 	218 , 	217 , 	179 , 	93 , 	28 ," 	1,181 ", 	211 ,-,-,-
NT238,"Nuffield Health, Taunton Hospital",,,,,," 	1,572 "," 	1,572 ", 	696 , 	876 ,-,-," 	1,572 ",-,-, 	135 , 	104 , 	3 , 	3 , 	62 ,*,*,*,*,-,-,-,*,*, 	23 , 	36 , 	36 , 	47 , 	67 , 	115 , 	130 , 	127 , 	146 , 	215 , 	236 , 	188 , 	136 , 	56 ,*," 	1,115 "," 	1,150 ",-,-,-
NT237,"Nuffield Health, Tees Hospital",,,,,," 	4,230 "," 	4,230 "," 	1,930 "," 	2,300 ",-,*," 	4,228 ",*,-, 	127 , 	75 , 	2 , 	2 , 	64 ,-,-,-,-,-,*,*,*, 	10 , 	59 , 	78 , 	90 , 	119 , 	155 , 	223 , 	262 , 	376 , 	451 , 	574 , 	544 , 	621 , 	448 , 	174 , 	41 ," 	3,372 "," 	1,660 ",*,-,-
NT210,"Nuffield Health, The Grosvenor Hospital, Chester",,,,,, 	722 , 	722 , 	378 , 	344 ,-,-, 	722 ,-,-, 	68 , 	25 , 	3 , 	3 , 	59 ,-,-,-,-,-,-,-,*,*, 	22 , 	25 , 	22 , 	19 , 	26 , 	49 , 	69 , 	74 , 	96 , 	104 , 	99 , 	78 , 	22 , 	8 ,*, 	339 , 	979 ,-,-,-
NT239,"Nuffield Health, Tunbridge Wells Hospital",,,,,, 	740 , 	740 , 	345 , 	395 ,-,-, 	740 ,-,-, 	121 , 	71 , 	2 , 	1 , 	58 ,-,-,-,-,-,-,-,*,*, 	19 , 	26 , 	30 , 	35 , 	45 , 	67 , 	48 , 	68 , 	75 , 	118 , 	72 , 	71 , 	45 , 	6 , 	9 , 	659 , 	128 ,-,-,-
NT224,"Nuffield Health, Warwickshire Hospital",,,,,, 	764 , 	764 , 	358 , 	406 ,-,-, 	764 ,-,-, 	128 , 	96 , 	2 , 	2 , 	59 ,-,-,-,-,-,-,-,*,-,*, 	21 , 	22 , 	26 , 	35 , 	62 , 	81 , 	87 , 	87 , 	111 , 	109 , 	64 , 	27 , 	13 ,*, 	406 , 	891 ,-,-,-
NT214,"Nuffield Health, Wessex Hospital",,,,,," 	1,842 "," 	1,842 ", 	869 , 	973 ,-,-," 	1,842 ",-,-, 	32 , 	15 , 	2 , 	2 , 	56 ,*,*,*,*,-,-,-,*,*, 	35 , 	50 , 	93 , 	137 , 	155 , 	161 , 	201 , 	143 , 	190 , 	199 , 	191 , 	154 , 	85 , 	29 ,*," 	1,280 "," 	1,193 ",-,-,-
NT241,"Nuffield Health, Woking Hospital",,,,,," 	1,221 "," 	1,221 ", 	537 , 	684 ,-,-," 	1,221 ",-,-, 	128 , 	94 , 	2 , 	2 , 	68 ,-,-,-,-,-,-,-,*,*, 	7 , 	29 , 	13 , 	24 , 	43 , 	52 , 	68 , 	74 , 	101 , 	133 , 	189 , 	188 , 	169 , 	103 , 	22 ," 	1,102 ", 	285 ,-,-,-
NT242,"Nuffield Health, Wolverhampton Hospital",,,,,," 	2,280 "," 	2,280 "," 	1,027 "," 	1,253 ",-,-," 	2,280 ",-,-, 	129 , 	89 , 	3 , 	3 , 	67 ,-,-,-,-,-,-,-,-,*,*, 	26 , 	35 , 	47 , 	65 , 	138 , 	136 , 	158 , 	214 , 	257 , 	327 , 	368 , 	302 , 	147 , 	45 ," 	1,935 ", 	912 ,-,-,-
NT245,"Nuffield Health, York Hospital",,,,,, 	775 , 	775 , 	372 , 	403 ,-,-, 	775 ,-,-, 	139 , 	105 , 	3 , 	3 , 	63 ,*,*,*,*,-,-,*,-,*, 	7 , 	21 , 	15 , 	13 , 	24 , 	43 , 	76 , 	86 , 	76 , 	132 , 	141 , 	78 , 	42 , 	17 ,*, 	372 ," 	1,081 ",-,-,-
NT244,Nuffield Hospital Oxford (The Manor),,,,,, 	336 , 	336 , 	158 , 	178 ,-,-, 	336 ,-,-, 	98 , 	77 , 	4 , 	4 , 	58 ,*,*,*,*,-,-,-,*,*, 	12 , 	10 , 	18 , 	14 , 	15 , 	19 , 	27 , 	35 , 	37 , 	42 , 	41 , 	35 , 	17 , 	6 ,*, 	120 , 	772 ,-,-,-
NAM07,Oak Tree Surgery,,,,,,*,*,*,*,-,-,*,-,*,,,,,*,-,-,-,-,-,-,-,-,-,-,-,*,*,*,*,*,*,-,-,-,-,-,-,-,*,-,-,-,-
NVC12,Oaklands Hospital,,,,,," 	4,883 "," 	4,883 "," 	2,298 "," 	2,585 ",-,-," 	4,883 ",-,-, 	62 , 	16 , 	2 , 	2 , 	53 ,-,-,-,-,-,*,*, 	12 , 	23 , 	165 , 	256 , 	284 , 	358 , 	366 , 	495 , 	600 , 	522 , 	452 , 	501 , 	349 , 	246 , 	155 , 	46 , 	13 ," 	4,053 "," 	1,758 ",-,-,-
NVC13,Oaks Hospital,,,,,," 	5,813 "," 	5,813 "," 	2,660 "," 	3,145 ", 	8 ,-," 	5,813 ",-,-, 	82 , 	36 , 	3 , 	3 , 	59 ,*,*,*,*,-,-,*,*, 	29 , 	157 , 	220 , 	235 , 	281 , 	352 , 	432 , 	485 , 	505 , 	553 , 	706 , 	684 , 	556 , 	374 , 	169 , 	57 ," 	5,102 "," 	1,778 ",-,-,-
NXP02,Old Town Surgery,,,,,, 	72 , 	72 , 	38 , 	34 ,-,-, 	72 ,-,-,,, 	0 , 	-   , 	56 ,-,-,-,-,*,*,*,*,*,*,*,*,*,*, 	6 , 	13 , 	12 , 	15 ,*,*,*,*,*,-,-,*,-, 	71 ,-
NTX12,One Health Group Clinic - Claremont,,,,,," 	1,425 "," 	1,425 ", 	746 , 	679 ,-,-," 	1,425 ",-,-, 	54 , 	45 ,,, 	52 ,-,-,-,-,-,-,-,*,*, 	57 , 	70 , 	98 , 	80 , 	126 , 	175 , 	172 , 	156 , 	125 , 	149 , 	117 , 	56 ,*,*,-," 	1,425 ",-,-,-,-
NTX09,One Health Group Clinic - Gainsborough,,,,,, 	208 , 	208 , 	91 , 	117 ,-,-, 	208 ,-,-, 	71 , 	45 ,,, 	57 ,-,-,-,-,*,*,*,*,*,*,*, 	8 , 	11 , 	18 , 	21 , 	34 , 	30 , 	16 , 	23 , 	15 , 	14 ,*,*,*, 	208 ,-,-,-,-
NTX06,One Health Group Clinic - Osset,,,,,, 	195 , 	195 , 	102 , 	93 ,-,-, 	195 ,-,-, 	72 , 	51 ,,, 	53 ,-,-,-,-,-,-,-,-,-,*,*, 	7 , 	14 , 	18 , 	33 , 	32 , 	18 , 	20 , 	17 , 	17 , 	6 ,*,*,-, 	195 ,-,-,-,-
