NT30A,Spire Nottingham Hospital,,,,,,10,10,*,*,0,0,10,0,0,25,25, 	1 ,1,*,0,0,0,0,0,0,0,0,0,0,0,*,0,*,0,*,*,*,*,*,*,0,0,0,*,10,0,0,0
NT320,Spire Parkway Hospital,,,,,,"2,955","2,955","1,255","1,695",0,0,"2,955",0,0,41,28, 	3 ,3,56,0,0,0,0,0,0,0,*,10,65,100,120,185,190,335,370,320,320,315,295,155,115,45,*,"2,070","2,390",0,0,0
NT305,Spire Portsmouth Hospital,,,,,,"1,195","1,195",525,675,0,0,"1,195",*,0,45,38, 	3 ,3,59,0,0,0,0,0,0,0,*,*,20,40,35,50,50,80,125,145,150,150,165,95,70,10,*,590,"1,690",0,0,0
NT339,Spire Regency Hospital,,,,,,"1,935","1,935",935,"1,000",0,0,"1,935",0,0,42,35, 	2 ,2,56,0,0,0,0,0,0,0,*,10,55,55,90,100,110,200,220,215,205,240,220,130,70,15,*,"1,405","1,045",0,0,0
NT314,Spire Roding Hospital,,,,,,"4,745","4,745","1,905","2,835",0,0,"4,740",*,0,44,36, 	2 ,1,51,0,0,0,0,0,0,0,10,25,125,240,350,390,475,560,595,485,440,360,285,205,100,50,10,"4,165","1,225",0,0,0
NT301,Spire South Bank Hospital,,,,,,"2,450","2,450","1,100","1,350",0,0,"2,450",0,0,54,43, 	2 ,2,54,0,0,0,0,0,0,0,*,15,90,100,120,145,200,240,270,265,245,260,240,155,65,35,*,"1,880","1,200",0,0,0
NT304,Spire Southampton Hospital,,,,,,"1,640","1,640",650,990,0,0,"1,640",0,0,41,34, 	2 ,2,58,0,0,0,0,0,0,0,*,*,30,45,70,80,85,160,190,150,180,205,205,125,70,30,*,760,"2,105",0,0,0
NT3X3,Spire St Anthony's Hospital,,,,,,90,90,60,30,0,0,90,*,0,30,25, 	2 ,2,53,0,0,0,0,0,0,0,0,*,*,*,*,*,*,10,10,10,10,10,*,*,*,0,*,70,45,0,0,0
NT309,Spire Sussex Hospital,,,,,,"1,025","1,025",375,650,0,0,"1,025",0,0,53,50, 	2 ,2,60,0,0,0,0,0,0,0,*,*,20,25,25,45,45,85,90,105,90,150,145,80,80,20,*,570,960,0,0,0
NT343,Spire Thames Valley Hospital,,,,,,470,470,195,275,0,0,470,0,0,43,41, 	2 ,1,50,0,0,0,0,0,0,0,*,*,20,35,20,35,45,60,50,60,40,40,25,10,10,*,*,295,385,0,0,0
NT310,Spire Tunbridge Wells Hospital,,,,,,835,835,380,450,0,0,835,0,0,40,33, 	2 ,2,54,0,0,0,0,0,0,0,*,*,20,30,50,50,75,95,90,85,75,80,80,45,25,*,*,685,330,0,0,0
NT333,Spire Washington Hospital,,,,,,"4,770","4,770","2,260","2,515",0,0,"4,770",0,0,49,36, 	2 ,1,54,0,0,0,0,0,0,0,*,10,90,180,250,315,385,515,590,560,530,505,380,245,145,45,*,"3,680","1,885",0,0,0
NT313,Spire Wellesley Hospital,,,,,,"5,485","5,485","2,180","3,305",0,0,"5,485",0,0,60,44, 	2 ,3,60,0,0,0,0,0,0,0,*,*,60,90,135,210,265,520,580,625,610,655,785,485,300,125,30,"4,745","1,815",0,0,0
NT338,Spire Yale Hospital,,,,,,10,10,*,*,0,0,10,0,0,20,17, 	3 ,3,*,0,0,0,0,0,0,0,0,0,*,0,*,*,0,*,*,0,0,*,*,*,0,0,0,*,10,0,0,0
NVC18,Springfield Hospital,,,,,,"6,415","6,415","3,110","3,300",*,0,"6,415",0,0,80,18, 	2 ,2,58,0,0,0,0,0,0,0,15,30,205,210,265,320,380,495,595,565,645,690,800,560,425,170,30,"5,150","2,925",0,0,0
NQ713,St Bartholomew's Hospital (Rochester),,,,,,235,235,110,125,0,*,0,0,225,,, 	33 ,28,78,0,0,0,0,0,0,0,*,0,*,0,*,*,*,*,*,*,*,15,25,25,40,55,45,0,"7,790",*,0,*
RJ7,St George's University Hospitals NHS Foundation Trust,,,,,,"164,985","129,940","80,125","84,850",10,"54,825","44,680","14,315","16,125",119,29, 	4 ,1,50,"8,015","5,930","4,040","3,510",725,700,710,870,890,"5,780","8,935","9,920","9,420","7,010","7,685","9,095","12,170","9,510","10,745","11,360","10,990","10,410","8,155","5,530","40,725","365,600","17,590","4,035","4,500"
RBN,St Helens And Knowsley Hospital Services NHS Trust,,,,,,"157,285","121,580","69,180","88,105",0,"54,335","45,250","6,910","15,080",51,27, 	3 ,1,55,"6,220","2,240","1,105","1,000",255,505,695,800,910,"6,500","8,885","8,430","7,140","6,050","7,770","9,235","11,920","9,675","11,330","12,945","13,755","13,775","10,035","5,800","45,090","264,500","22,475","1,425","7,155"
NTE02,St Hugh's Hospital,,,,,,"5,175","5,175","2,270","2,885",15,0,"5,155",0,20,71,57, 	2 ,2,62,0,0,0,0,0,0,0,*,10,75,115,130,165,205,360,480,505,525,620,710,610,435,175,45,"4,250","2,085",0,0,15
NQT5K,St Martins Hospital,,,,,,310,310,150,160,0,*,0,0,305,,, 	35 ,28,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,*,*,15,25,45,65,80,60,0,"10,755",0,0,0
NTPAD,St Mary's NHS Treatment Centre,,,,,,"9,270","7,975","4,335","4,935",*,0,"7,975",0,0,38,36,,,59,0,0,0,0,0,0,0,20,35,255,340,435,475,520,675,840,825,755,825,"1,100",940,725,395,105,"9,270",0,0,0,0
R1E,Staffordshire And Stoke On Trent Partnership NHS Trust,,,,,,"5,475","5,435","1,915","3,560",0,460,"2,025","2,500",455,61,28, 	29 ,19,66,0,0,0,*,0,0,*,10,*,75,80,125,160,180,255,405,450,475,665,630,655,545,450,300,"4,080","38,905",*,10,*
NHW01,Standard Health Ltd Hq,,,,,,125,125,65,60,0,0,0,125,0,,,,,62,*,0,0,0,0,0,0,0,0,0,*,*,*,*,*,10,15,15,15,20,10,*,*,0,125,0,0,0,0
RWJ,Stockport NHS Foundation Trust,,,,,,"104,615","89,975","47,065","57,550",*,"42,345","29,630","9,095","8,910",40,29, 	4 ,1,55,"5,080","2,570","1,555","1,555",280,305,440,520,560,"3,370","4,955","5,225","4,505","3,750","4,615","5,505","5,850","6,280","7,500","9,080","9,305","9,150","7,095","4,530","32,040","239,530","17,460","1,130","1,910"
NAM09,Stratton Community Hospital,,,,,,*,*,*,*,0,0,*,0,0,,,,,*,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0,0,0,*,0,0,0,0,0,0,*,0,0,0,0
NAM03,Stratton Medical Centre,,,,,,*,*,*,0,0,0,*,0,0,,,,,*,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,0,0,0,0,0,0,0,0,0,*,0,0,0,0
RXX,Surrey And Borders Partnership NHS Foundation Trust,,,,,,"2,285","2,135","1,220","1,065",0,820,860,0,455,24,12, 	13 ,3,34,0,0,115,80,40,75,115,75,125,325,170,210,210,145,130,110,90,75,50,40,25,40,15,*,120,"28,235",30,15,30
RTP,Surrey And Sussex Healthcare NHS Trust,,,,,,"144,295","87,990","64,310","79,985",0,"36,580","36,865","4,695","9,850",55,40, 	5 ,2,58,"7,595","1,905","1,490","1,305",330,375,560,590,620,"3,555","5,465","6,630","6,175","5,020","5,835","7,510","8,990","8,415","9,735","12,475","12,205","13,470","12,630","9,025","37,800","264,975","7,510",585,"1,490"
NYG26,Sussex Community Dermatology Servce (Worthing Skin Clinic),,,,,,*,*,*,*,0,0,*,0,0,,,,,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,0,*,0,0,0,*,0,0,*,0,0,0,0
RDR,Sussex Community NHS Foundation Trust,,,,,,"4,230","4,210","1,575","2,655",0,"2,040",90,815,"1,265",,, 	27 ,21,83,0,0,0,0,0,0,0,0,*,0,*,0,*,*,20,40,45,100,165,265,495,820,"1,155","1,115",0,"110,710",*,0,*
AJX01,Sussex Msk Partnership 2 Ltd,,,,,,"3,520","3,505","1,260","2,260",0,0,"2,085","1,420",0,69,55, 	4 ,2,61,0,0,0,0,0,10,15,15,15,75,90,65,125,170,275,305,325,390,445,440,385,230,110,35,"2,660","3,190",0,70,0
RX2,Sussex Partnership NHS Foundation Trust,,,,,,"4,035","3,140","2,000","2,025",10,"1,900",275,750,215,,, 	62 ,15,46,0,0,0,10,10,10,15,55,70,370,435,380,365,305,345,350,295,205,225,210,135,115,70,30,0,"200,705",*,*,0
NXP09,Syston Health Centre,,,,,,30,30,10,15,0,0,30,0,0,,, 	0 ,0,61,0,0,0,0,0,0,0,0,0,*,*,0,*,*,*,*,*,*,*,*,*,*,*,0,0,*,0,25,0
RMP,Tameside And Glossop Integrated Care NHS Foundation Trust,,,,,,"65,250","52,605","28,480","36,770",*,"25,275","18,000","3,555","5,770",50,34, 	4 ,1,52,"4,175","2,015","1,145",865,220,195,260,300,365,"2,350","3,140","2,965","2,640","2,500","3,315","3,720","3,885","3,930","4,685","5,405","5,445","4,930","3,870","2,765","18,980","156,975","7,650",205,820
RBA,Taunton And Somerset NHS Foundation Trust,,,,,,"118,875","97,955","52,515","66,355",*,"40,245","28,440","19,625","9,645",57,34, 	3 ,1,57,"4,580","2,035","1,655","1,350",380,435,505,505,705,"4,310","5,665","4,790","3,910","3,450","4,820","6,085","9,235","7,565","10,020","12,035","10,730","9,985","7,885","5,355","39,870","200,355","13,175","2,850","4,750"
NR525,Tavistock Hospital,,,,,,255,255,95,165,0,20,100,0,135,19,2, 	20 ,15,81,0,0,0,0,0,0,0,0,0,0,0,*,0,0,*,*,*,10,10,25,45,50,50,60,0,"5,055",*,0,0
NVC0R,Tees Valley Hospital,,,,,,530,530,255,275,*,0,530,0,0,9,7,,,53,0,0,0,0,0,0,0,*,*,15,30,35,40,40,45,65,40,50,55,45,35,20,10,0,530,0,0,0,0
NVC35,Tees Valley Treatment Centre,,,,,,"6,630","6,630","3,175","3,455",*,0,"6,630",0,0,48,21,,,53,0,0,0,0,0,0,0,20,25,250,395,430,490,520,685,720,690,605,590,510,350,235,85,20,"6,630",0,0,0,0
RX3,"Tees, Esk And Wear Valleys NHS Foundation Trust",,,,,,"7,945","6,065","4,665","3,265",15,"3,165",840,"1,895",170,,, 	49 ,9,38,0,*,435,620,110,75,135,115,140,740,840,725,700,550,525,430,325,265,270,275,250,210,135,40,*,"306,645",25,100,0
AAH01,Tetbury Hospital Trust,,,,,,945,945,395,550,0,0,860,85,0,50,45, 	0 ,0,66,0,0,0,0,0,0,0,0,*,20,20,20,40,30,45,55,60,70,85,135,150,110,70,35,860,10,0,80,0
NVC02,The Berkshire Independent Hospital,,,,,,"1,925","1,925",870,"1,055",*,0,"1,925",0,0,52,22, 	2 ,2,58,0,0,0,0,0,0,0,*,15,50,70,80,100,140,170,185,185,155,175,235,180,110,50,15,"1,650",580,0,0,0
RBV,The Christie NHS Foundation Trust,,,,,,"21,865","21,685","10,680","11,185",*,"6,065","11,955","3,530",135,17,10, 	5 ,2,59,0,*,*,*,*,55,205,150,105,580,445,565,590,905,"1,450","1,955","2,325","2,795","3,355","2,800","1,790",960,350,105,"10,905","59,185","1,860",435,25
REN,The Clatterbridge Cancer Centre NHS Foundation Trust,,,,,,"6,860","6,835","3,620","3,235",0,"1,565","3,015","2,180",75,13,13, 	7 ,2,62,0,0,0,0,0,0,*,15,30,135,155,135,145,165,380,485,715,820,"1,315",885,625,565,140,30,"3,745","21,415",250,490,15
NTPAE,The Croft Shifa Health Centre,,,,,,"1,570","1,200",660,910,0,0,"1,200",0,0,203,64, 	- 0,0,73,0,0,0,0,0,0,0,0,*,*,*,*,10,20,20,30,80,110,205,305,315,290,130,50,"1,565",0,0,*,0
RNA,The Dudley Group NHS Foundation Trust,,,,,,"129,370","112,740","53,010","76,360",0,"43,035","37,510","11,385","20,810",65,41, 	3 ,1,55,"6,095","2,060","1,300","1,015",270,345,530,625,825,"6,285","8,295","7,455","5,270","4,080","5,505","6,485","6,640","7,570","8,950","11,615","11,490","10,955","8,815","5,855","43,030","244,955","13,025",825,"11,640"
RAS,The Hillingdon Hospitals NHS Foundation Trust,,,,,,"68,710","64,215","28,435","40,275",*,"25,615","20,170","5,705","12,725",75,41, 	4 ,1,48,"5,965","2,240","1,315","1,155",230,175,205,305,310,"2,620","4,230","4,870","4,075","2,795","3,060","3,500","3,540","3,745","4,020","4,420","4,805","4,770","3,615","2,375","22,905","171,785","6,485",400,"3,425"
NXM01,The Horder Centre - St Johns Road,,,,,,"4,185","4,185","1,725","2,460",0,*,"4,185",0,0,,, 	3 ,3,64,0,0,0,0,0,0,0,*,*,35,70,70,80,140,220,315,390,485,645,735,550,300,125,25,"2,010","6,050",0,30,0
NXM04,The Mcindoe Centre,,,,,,"1,240","1,240",540,700,0,0,"1,240",0,0,,, 	3 ,3,60,0,0,0,0,0,0,0,*,*,10,20,30,70,65,95,120,120,130,170,190,105,80,20,*,"1,015",570,0,20,0
RTD,The Newcastle Upon Tyne Hospitals NHS Foundation Trust,,,,,,"249,720","218,550","119,395","130,325",*,"54,980","97,895","47,475","18,195",60,37, 	5 ,2,50,"11,485","9,460","7,985","6,645","1,260","1,300","1,290","1,530","1,770","8,930","10,305","10,860","10,205","8,690","11,700","14,475","17,045","18,135","20,430","21,185","17,775","15,530","9,850","5,605","118,110","518,275","12,775","3,305","2,295"
NTP35,The Phoenix Centre,,,,,,15,15,*,10,0,0,15,0,0,216,70,,,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,0,*,*,*,*,*,0,0,15,0,0,0,0
RQW,The Princess Alexandra Hospital NHS Trust,,,,,,"77,960","69,830","30,210","47,725",25,"26,820","18,295","8,480","16,235",55,38, 	4 ,1,52,"5,065","1,080",855,700,165,240,280,410,425,"3,410","5,740","5,890","4,265","2,805","3,130","3,700","4,365","4,300","5,065","6,060","5,570","5,670","4,930","3,065","22,620","166,995","9,365","1,830","8,180"
RCX,"The Queen Elizabeth Hospital, King's Lynn, NHS Foundation Trust",,,,,,"106,590","85,660","46,680","59,905",*,"34,865","29,140","14,395","7,260",56,32, 	3 ,1,59,"3,635","1,560","1,135",895,255,270,345,455,515,"3,425","4,315","4,140","3,055","3,275","4,155","5,310","5,850","6,525","9,340","11,550","11,225","10,685","8,650","5,370","38,270","162,940","13,005","2,320","2,760"
RL1,The Robert Jones And Agnes Hunt Orthopaedic Hospital NHS Foundation Trust,,,,,,"15,135","14,495","7,155","7,975",*,180,"12,475","1,475",365,87,66, 	5 ,3,55,30,100,200,430,85,110,105,80,80,460,485,485,485,600,"1,035","1,295","1,365","1,385","1,720","1,845","1,315",720,300,115,"6,210","46,635",10,705,*
RFR,The Rotherham NHS Foundation Trust,,,,,,"81,530","67,420","33,800","47,725",*,"24,085","24,830","8,215","10,290",45,27, 	4 ,2,55,"3,365",945,"1,165",605,150,240,285,525,545,"3,605","5,060","4,135","3,285","2,695","3,700","4,180","4,555","4,565","6,015","7,195","6,800","6,775","4,945","3,220","27,390","183,440","3,555",860,"4,445"
RDZ,The Royal Bournemouth And Christchurch Hospitals NHS Foundation Trust,,,,,,"128,125","104,555","63,005","65,115",*,"37,150","39,750","26,710",945,57,39, 	4 ,1,65,230,25,20,30,15,195,280,470,600,"3,140","3,240","3,385","3,845","4,205","5,780","7,090","9,405","8,670","12,220","15,440","13,940","14,245","11,840","8,080","55,520","193,455","13,855","2,390",375
RPY,The Royal Marsden NHS Foundation Trust,,,,,,"23,555","23,555","11,480","12,075",0,"3,210","12,055","8,245",50,14,10, 	6 ,3,53,0,"1,100",780,465,70,75,70,85,70,445,375,555,820,930,"1,600","2,170","2,335","2,695","3,075","2,705","1,510",825,315,65,"13,655","62,695",355,695,0
RRJ,The Royal Orthopaedic Hospital NHS Foundation Trust,,,,,,"14,680","14,680","6,560","8,120",0,230,"12,720","1,675",55,,, 	5 ,3,52,*,25,190,670,200,200,170,140,145,585,485,495,635,710,"1,010","1,150","1,310","1,430","1,485","1,455","1,130",670,270,75,"8,210","29,555",10,650,*
RL4,The Royal Wolverhampton NHS Trust,,,,,,"159,635","129,200","70,805","88,730",100,"43,020","37,630","31,100","17,450",58,37, 	4 ,1,55,"8,125","3,025","2,400","1,755",430,450,560,670,825,"5,520","7,555","6,860","5,905","5,340","7,625","8,760","10,300","11,075","14,020","15,225","14,260","12,040","9,365","5,500","61,485","294,305","12,895",700,"6,925"
NN801,The Spencer Wing (Ramsgate Road),,,,,,"1,755","1,755",705,"1,050",0,0,"1,020",735,0,69,61, 	2 ,1,56,0,0,0,0,0,0,0,0,*,40,80,85,100,135,190,200,170,170,175,180,110,65,35,10,"1,155","1,140",0,0,0
NN802,The Spencer Wing (William Harvey Hospital),,,,,,265,265,130,135,0,0,90,175,0,43,49, 	2 ,1,58,0,0,0,0,0,0,0,0,0,*,*,*,20,15,35,30,20,30,20,35,15,20,*,*,210,90,0,0,0
RET,The Walton Centre NHS Foundation Trust,,,,,,"11,960","11,175","5,270","6,685",*,"1,870","6,195","3,075",35,50,38, 	11 ,4,51,0,0,0,0,0,10,35,35,70,445,615,775,955,"1,005","1,360","1,380","1,370",980,"1,050",920,485,215,85,30,"5,950","58,340",65,145,*
NVC44,The Westbourne Centre,,,,,,"1,815","1,815",770,"1,040",*,0,"1,815",0,0,57,35, 	2 ,2,54,0,0,0,0,0,0,0,0,15,110,145,135,110,90,145,120,150,150,140,175,145,115,55,15,"1,810",*,0,0,0
NVC20,The Yorkshire Clinic,,,,,,"13,535","13,535","6,085","7,450",0,0,"13,535",0,0,170,18, 	2 ,2,57,0,0,0,0,0,0,0,35,50,400,565,710,800,890,"1,135","1,245","1,320","1,255","1,420","1,385","1,020",775,385,110,"12,090","2,955",0,0,0
NLX22,Thornbury Hospital,,,,,,180,180,90,90,0,*,0,0,175,,, 	36 ,33,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,*,*,15,25,35,40,55,0,"6,530",*,0,*
RA9,Torbay And South Devon NHS Foundation Trust,,,,,,"106,075","79,490","47,415","58,660",*,"37,105","24,605","11,785","5,995",55,31, 	3 ,1,59,"3,350","1,545","1,150","1,060",245,290,380,455,565,"3,635","4,130","3,760","3,330","3,095","4,255","5,570","7,860","6,815","8,630","10,900","10,125","9,340","8,125","6,205","33,205","161,545","13,210",565,"1,960"
NN501,Trafford General Hospital,,,,,,755,755,360,395,0,0,755,0,0,63,58, 	4 ,3,52,0,0,0,0,0,0,0,*,10,40,35,55,50,60,65,90,90,75,60,60,30,25,10,*,720,160,0,0,0
NN401,Tyneside Surgical Services,,,,,,"1,545","1,545",615,930,0,0,"1,545",0,0,67,55, 	2 ,1,51,0,0,0,0,0,0,0,*,10,60,85,100,130,150,175,180,160,135,130,90,80,35,15,10,"1,375",335,0,0,0
RWD,United Lincolnshire Hospitals NHS Trust,,,,,,"168,935","147,390","76,150","92,775",15,"57,415","47,630","28,225","14,120",60,38, 	4 ,2,57,"8,035","2,915","1,745","1,520",375,445,590,765,920,"5,675","6,675","6,405","5,270","4,850","6,735","8,915","12,925","11,855","15,375","18,820","16,275","13,870","10,180","6,315","66,070","348,980","13,835","1,680","4,030"
RRV,University College London Hospitals NHS Foundation Trust,,,,,,"184,060","167,750","85,900","97,770",390,"31,530","57,350","63,525","15,345",47,33, 	4 ,2,47,"11,845","2,025","2,465","3,195",845,"1,210","1,335","1,870","1,575","8,155","10,250","12,555","12,500","9,600","11,335","12,785","13,725","13,830","14,235","13,200","9,365","6,640","4,195","2,345","97,520","308,875","11,345","3,055","1,400"
RHM,University Hospital Southampton NHS Foundation Trust,,,,,,"191,790","148,840","92,265","99,510",10,"61,210","46,940","25,625","15,065",61,37, 	5 ,1,51,"11,080","6,225","4,175","4,015","1,020",935,"1,095","1,160","1,245","7,370","8,665","8,865","7,675","6,610","7,930","9,990","12,705","12,055","14,280","16,385","14,845","12,810","10,040","6,565","54,080","471,185","21,250","2,820","1,980"
RRK-X,University Hospitals Birmingham NHS Foundation Trust,,,,,,"137,345","118,950","69,720","67,620",*,"52,695","45,865","19,355","1,035",53,30, 	6 ,2,58,*,*,10,45,15,615,855,"1,140","1,435","6,300","6,095","5,900","6,455","6,575","8,365","9,605","11,755","10,795","11,980","12,145","11,070","9,685","7,530","5,095","49,025","415,750","13,970","2,565",50
RA7,University Hospitals Bristol NHS Foundation Trust,,,,,,"158,550","138,170","72,480","86,040",30,"44,225","46,510","28,640","18,800",61,35, 	4 ,1,47,"9,725","7,500","5,625","4,755","1,155",835,760,965,"1,095","6,430","7,915","8,625","6,800","5,325","5,945","7,615","9,340","9,830","11,095","12,275","11,075","8,890","6,675","3,905","60,605","304,240","14,975","2,885","6,945"
RKB,University Hospitals Coventry And Warwickshire NHS Trust,,,,,,"197,335","169,055","86,820","110,515",0,"61,320","58,225","26,755","22,760",61,32, 	4 ,1,52,"10,325","4,965","3,225","3,035",775,695,860,"1,000","1,225","7,400","10,460","10,610","8,550","7,475","9,670","11,625","12,720","12,840","14,810","16,895","15,030","12,630","10,135","7,180","70,910","406,330","20,355","2,595","8,960"
RWE,University Hospitals Of Leicester NHS Trust,,,,,,"322,890","270,145","145,780","177,105",*,"99,140","84,480","48,440","38,090",54,33, 	4 ,1,52,"15,710","8,505","5,275","4,400",990,965,"1,200","1,665","1,880","13,290","17,935","17,565","14,125","11,255","13,945","16,070","25,060","20,795","24,535","27,865","25,760","23,080","17,015","10,860","112,585","571,255","32,305","3,475","16,610"
RTX,University Hospitals Of Morecambe Bay NHS Foundation Trust,,,,,,"107,115","89,945","49,605","57,505",*,"36,735","34,240","11,980","6,990",57,35, 	4 ,1,57,"4,930","2,610","1,370","1,395",350,370,390,430,535,"2,925","3,720","3,840","3,320","3,310","4,345","5,510","7,820","7,415","9,425","11,480","10,725","9,470","7,070","4,170","40,685","220,125","11,600",0,890
RJE,University Hospitals Of North Midlands NHS Trust,,,,,,"273,915","215,720","122,655","151,205",55,"86,770","59,695","41,685","27,570",49,30, 	4 ,1,55,"12,385","5,260","3,550","2,855",720,660,975,"1,375","1,735","10,780","13,925","12,915","10,255","8,830","12,145","14,925","17,995","18,595","22,485","26,670","24,880","21,650","17,060","10,820","87,055","495,745","35,965","2,215","12,945"
RBK,Walsall Healthcare NHS Trust,,,,,,"85,145","67,360","35,595","49,545",10,"33,460","17,595","8,020","8,290",56,36, 	4 ,1,53,"4,635","1,225",735,765,215,295,325,470,535,"3,765","5,530","4,850","4,090","3,325","4,200","4,615","4,785","4,940","5,805","6,830","7,005","6,335","5,520","3,305","21,935","192,350","11,855",950,"1,365"
NTV0S,Walton Community Hospital,,,,,,525,525,210,315,0,60,0,*,465,,, 	23 ,21,84,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0,*,*,15,15,40,65,80,150,145,0,"12,305",0,0,*
RWW,Warrington And Halton Hospitals NHS Foundation Trust,,,,,,"92,635","75,805","41,285","51,355",*,"34,355","26,700","7,225","7,530",55,36, 	4 ,1,53,"5,105","1,895","1,110","1,195",360,300,395,520,575,"3,565","4,960","4,820","3,835","3,420","4,305","5,255","6,585","5,955","7,065","7,815","7,665","7,015","4,835","2,975","28,990","186,710","14,820",870,"2,270"
RWG,West Hertfordshire Hospitals NHS Trust,,,,,,"122,215","102,830","53,810","68,395",10,"40,940","40,135","8,250","13,510",56,36, 	4 ,1,54,"6,395","2,780","1,995","1,545",315,425,435,435,545,"3,550","5,595","7,115","5,965","4,520","5,355","6,510","9,660","7,030","8,250","9,605","9,495","10,285","8,285","5,700","41,560","251,885","13,720","1,535","3,735"
NYG32,West Kent Dermatology - Borough Green Medical Practice,,,,,,"1,550","1,550",835,715,0,0,"1,550",0,0,,,,,67,0,0,0,*,*,*,*,0,*,15,30,35,50,60,75,90,80,115,170,220,215,195,125,65,"1,550",0,0,0,0
NYG29,West Kent Dermatology - Maidstone Hospital,,,,,,135,135,70,65,0,0,135,0,0,,,,,64,0,0,0,0,*,0,0,0,0,*,*,*,*,*,10,10,10,10,10,20,20,15,*,*,135,0,0,0,0
NYG31,West Kent Dermatology - Sevenoaks Hospital,,,,,,380,380,215,165,0,0,380,0,0,,,,,64,0,0,0,0,*,0,*,*,0,*,10,10,20,20,10,25,25,30,40,50,55,35,30,10,380,0,0,0,0
NYG30,West Kent Dermatology - Tunbridge Wells Hospital,,,,,,45,45,25,25,0,0,45,0,0,,,,,70,0,0,0,0,0,0,0,0,0,0,0,*,0,0,*,*,*,*,*,10,*,*,*,*,45,0,0,0,0
RKL,West London Mental Health NHS Trust,,,,,,"2,495","1,525","1,530",970,0,"1,425",60,30,10,,, 	132 ,36,42,0,0,0,*,*,10,10,40,40,290,290,280,275,235,255,240,180,110,85,65,35,35,20,*,0,"191,380",15,0,0
NVC21,West Midlands Hospital,,,,,,"4,730","4,730","1,775","2,960",0,0,"4,730",0,0,92,10, 	2 ,1,56,0,0,0,0,0,0,0,10,20,135,200,285,290,350,490,485,405,410,425,500,340,225,125,30,"3,810","1,755",0,0,0
RGR,West Suffolk NHS Foundation Trust,,,,,,"89,105","63,330","41,065","48,035",*,"27,010","28,890","1,645","5,780",57,35, 	4 ,1,60,"3,930","1,640",995,860,215,205,245,360,365,"2,325","3,010","2,955","2,750","2,640","3,735","4,340","4,705","5,100","6,895","9,280","9,160","9,260","7,830","5,540","27,085","153,325","7,115",355,"1,285"
RYR-X,Western Sussex Hospitals NHS Foundation Trust,,,,,,"165,450","134,100","75,735","89,715",*,"57,650","48,640","16,270","11,540",44,31, 	4 ,1,59,"8,175","2,745","1,835","1,545",350,380,495,560,715,"4,275","5,475","5,745","5,230","4,830","6,440","8,050","8,680","10,010","13,210","17,915","17,180","16,250","13,975","10,200","57,945","344,950","18,965","1,515","2,410"
RA3,Weston Area Health NHS Trust,,,,,,"38,930","29,110","18,365","20,565",*,"14,035","9,655","4,890",535,44,17, 	5 ,2,65,470,360,105,75,10,55,75,130,140,700,905,950,895,"1,085","1,765","2,210","2,305","2,750","3,430","4,705","4,210","4,490","3,575","3,045","12,710","91,675","3,975",190,190
NXP17,White Horse Health Centre - Ihg,,,,,,670,670,400,270,0,0,670,0,0,*,*,*,*,63,0,0,0,0,0,0,0,0,0,*,15,35,35,35,40,50,40,45,65,95,75,85,30,15,0,*,0,670,0
RKE,Whittington Health NHS Trust,,,,,,"52,985","46,005","22,005","30,965",10,"17,405","14,990","6,310","7,305",55,36, 	4 ,1,47,"3,925","1,645","1,105",730,200,190,195,190,235,"1,855","3,215","4,050","3,885","2,860","3,025","3,375","3,045","2,900","2,630","2,865","2,965","2,805","2,250","1,610","19,030","112,620","5,590",335,975
NXP30,Widcombe Surgery,,,,,,*,*,*,*,0,0,*,0,0,,, 	- 0,0,*,0,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0,*,0,0,0,0,0,0,0,0,0,0,*,0
NTP16,Will Adams NHS Treatment Centre,,,,,,"5,480","4,355","2,430","3,045",*,0,"4,350",*,0,37,31, 	2 ,2,64,0,0,0,0,0,0,0,15,15,85,150,145,185,215,315,360,390,400,625,830,730,660,275,85,"5,475",20,0,0,0
NVC22,Winfield Hospital,,,,,,"3,090","3,090","1,420","1,665",*,0,"3,090",0,0,146,35, 	3 ,3,55,0,0,0,0,0,0,0,*,15,105,125,150,180,215,285,375,330,305,320,330,210,95,40,10,"2,425","1,680",0,0,0
RBL,Wirral University Teaching Hospital NHS Foundation Trust,,,,,,"156,655","111,855","70,135","86,520",*,"47,980","43,735","8,780","11,355",43,21, 	5 ,1,58,"5,035","2,485","1,315","1,315",355,410,500,695,820,"5,395","6,785","7,020","5,915","5,455","6,870","8,735","11,240","9,985","12,485","14,455","14,415","13,905","11,225","7,425","44,290","357,935","14,120",695,"4,870"
NQ719,Wisdom Hospice,,,,,,305,305,165,140,0,125,0,0,180,,, 	9 ,7,70,0,0,0,0,0,0,0,0,0,0,*,*,*,*,*,25,25,30,30,60,40,40,25,10,0,"2,885",*,0,*
